OBJECTID,REGION,PCTILE,MINORPCT,LOWINCPCT,LESSHSPCT,LINGISOPCT,UNDER5PCT,OVER64PCT,PRE1960PCT,UNEMPPCT,VULEOPCT,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,UST,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,D_UST_2
1579,IN, 48,0.104974341833624,0.284552615290010,0.086098083026362,0.000000000000000,0.051293331901494,0.147157425733786,0.316699669966996,0.030267500677868,0.204998297541668,0.246680472105295,20.000000000000000,0.242892718176765,227.058746488265996,0.002454216784458,0.065451367429839,0.410931820013124,0.776373992573736,44.064272516339798,9.002811682922371,1.143490309318640,10.947537676047601,9.257533465487651,8.260508084074379,8.932477656689500,9.582373595820510,9.887970132985870,9.223756881993340,9.997148680741240,9.132437511101839,13.826321661321600,12.732665206692401,8.855549965616261
1580,IN, 49,0.108778640296662,0.288842842490235,0.087797545320012,0.000000000000000,0.052447510567999,0.149421837875974,0.325732142857142,0.031339296342272,0.208146210162154,0.250693358766820,20.000000000000000,0.244361867704280,239.426917115533001,0.002712756772282,0.067306675502097,0.427969046076776,0.806410882532560,44.076111232026200,9.022953420684940,1.221519118660420,11.237207158585401,9.584437937248531,8.454273520286989,9.156186545082701,9.950461115579090,10.195321314759999,9.495957963207990,10.433304598387100,9.501881507319901,14.067870688540999,12.995437530458100,9.248389876154841
1581,IN, 50,0.114147909967845,0.294344473007712,0.089843750000000,0.000000000000000,0.053310308372138,0.151174668028600,0.332361516034985,0.032482598607889,0.211877100582600,0.254901490199836,20.000000000000000,0.245831017231795,248.481347566340986,0.002994377657200,0.069272843422953,0.446878325069352,0.842051169605107,44.083275653594796,9.045177123287671,1.314640535728160,11.497707693941701,9.899274778404489,8.642140468227410,9.324520627542080,10.324954296160900,10.540731502775200,9.779069767441859,10.774995240853899,9.913494809688579,14.350335524300499,13.263151185245700,9.557442958489091
1582,IN, 51,0.118881216565321,0.299877868245743,0.091809571854560,0.000000000000000,0.054273098817691,0.152806835369940,0.341229207839262,0.033653340613120,0.215122510922326,0.258980181743208,20.000000000000000,0.247300166759311,258.608764127205973,0.003337166803052,0.071033013246761,0.475559278653513,0.887535345491220,44.093740816993503,9.073108727853890,1.399554170344740,11.785406416604800,10.263610395263200,8.855138352881820,9.562704758656000,10.729301387993100,10.883397720564901,10.089824284918899,11.111942925623500,10.289234521689300,14.657151155905000,13.482161885352300,10.022753786466600
1583,IN, 52,0.123086556326900,0.305933367679890,0.093864113886361,0.000000000000000,0.055224404351351,0.154768843914947,0.350558133854420,0.034817729356519,0.220090770415981,0.262965577029779,20.000000000000000,0.248769316286826,269.107110168154009,0.003773616255269,0.073345530691471,0.492011167704285,0.935784280581848,44.101478065359402,9.087704578264839,1.483381795578490,12.100986214787399,10.551146423117300,9.089774400218090,9.790034093369981,11.043948541714100,11.144897341631999,10.412548269281499,11.477638134246201,10.647609823933999,14.910374191407699,13.779571417603901,10.395615468307801
1584,IN, 53,0.127576241361251,0.313069110022018,0.095527049561247,0.000000000000000,0.056083299471759,0.156916987770145,0.360490632062404,0.035934806034483,0.223962030654448,0.267527324024043,20.000000000000000,0.250238465814341,282.098142959510994,0.004147682894866,0.076328348990781,0.515148011237342,0.987611701509651,44.108844026143800,9.103177120547951,1.561177361936170,12.410910516525099,10.985674144272499,9.273097161096860,10.121977456331400,11.431959892666301,11.465245734722400,10.803272482014400,11.779484803381800,11.063702340497301,15.186356644972101,14.085893311220000,10.776245701765500
1585,IN, 54,0.134424154032353,0.318364096996018,0.098175223846764,0.000000000000000,0.056940659713913,0.159275438837577,0.371241764393471,0.037100529100529,0.228801050722372,0.273845790713252,20.000000000000000,0.251707615341857,293.894962349117009,0.004492168379781,0.078476764828994,0.535252013763986,1.045107693012880,44.115521481481501,9.121951289315071,1.660774001078540,12.673578650685799,11.385356457943100,9.535769883137981,10.342728566701400,11.816211163245800,11.845744666755500,11.159471688883400,12.141165429085000,11.492569790120200,15.413448340072300,14.345246831499299,11.230120936189101
1586,IN, 55,0.138943130356754,0.325708371588930,0.100551891692524,0.000000000000000,0.058154410991695,0.161471567074203,0.381092627911620,0.038772781840009,0.232578993047894,0.278734748958600,20.000000000000000,0.253176764869372,307.665087676840983,0.004864438951571,0.081116918516428,0.561427790718942,1.083174856206810,44.126294464052300,9.135596245890410,1.743949795834450,12.981844774362500,11.650972084518900,9.792443624436240,10.573066297793901,12.170581142994900,12.133363463772600,11.553988878557201,12.591635908624999,11.875464985139100,15.712660098522200,14.666301703163001,11.616286890606700
1587,IN, 56,0.143942770501978,0.332916106287132,0.102532713397288,0.000000000000000,0.059150064375468,0.163579506028063,0.388855488755288,0.039903614457831,0.236824384192805,0.282682349005154,20.000000000000000,0.254645914396887,319.004383891191992,0.005414471892237,0.083788353533420,0.582769399169358,1.130627072114060,44.139776226579500,9.155405614611880,1.851113019831100,13.242084454600500,12.069061731578699,10.019351692843300,10.874869046654601,12.582217036977500,12.467590478700600,11.883683030065701,12.915534594947101,12.276347325784300,16.016209259568800,14.988669565025400,11.975576402578801
1588,IN, 57,0.150534382756919,0.339231422310932,0.104516789516789,0.000000000000000,0.060319437055665,0.166315541421473,0.400346850346850,0.041124378348510,0.241877912707408,0.286607272409362,20.000000000000000,0.256115063924402,334.845651567084985,0.005825141766735,0.086376630490161,0.608801465990634,1.174918006717210,44.153663459150302,9.169072876712329,1.977907320299100,13.603419694007099,12.438254131995899,10.294283418686200,11.211977915910500,13.048581040561700,12.819968722948101,12.245281979234100,13.422725271759299,12.690845463093099,16.428951090419002,15.270408178157700,12.342393825755400
1589,IN, 58,0.155942470781180,0.345273129723716,0.106611793310357,0.000000000000000,0.061376743934288,0.168728888629306,0.409490835649097,0.042334159097165,0.247287695339274,0.291123925695431,20.000000000000000,0.257584213451918,349.438464216268983,0.006404466440851,0.088991875731937,0.640468736739638,1.223229284925450,44.162727989542503,9.180498054794519,2.089967388283210,13.995092030481100,12.826068308106500,10.579821196590499,11.473897620455199,13.457252042363599,13.304071699226901,12.629967047604699,13.812860976918900,13.161086419753101,16.829135024210700,15.606557009950500,12.807800246609100
1590,IN, 59,0.161227914459268,0.350834421112858,0.108992416034669,0.000000000000000,0.062439720812182,0.170684159111552,0.419230319381198,0.043849085728483,0.252065049521571,0.294466275445477,20.000000000000000,0.259053362979433,363.460456492872993,0.007113560663866,0.091859485203730,0.669014145246266,1.271273686547550,44.179126526143698,9.205346639817350,2.213081776889480,14.392301516591299,13.179753494657600,10.943802631578899,11.806205333093599,13.755833143391699,13.739854636221400,13.112212819110400,14.226396809828200,13.546405147790800,17.173615439714599,15.939317573779901,13.466100121849500
1591,IN, 60,0.167155425219941,0.356662180349932,0.111987381703470,0.000000000000000,0.063727454909820,0.173333333333333,0.428278688524590,0.045390070921986,0.257475083056478,0.297850923607777,20.000000000000000,0.260522512506948,382.046437585546016,0.007871889952642,0.094694304186087,0.693333232216188,1.315542238694960,44.187492705882399,9.240578863013701,2.326113344676720,14.830456852791800,13.726837514368800,11.269409216251900,12.181256956841301,14.284768503874600,14.210434901478299,13.605919014666000,14.604221635883899,13.925393883225100,17.486667961272801,16.312685887449000,13.999669801033800
1592,IN, 61,0.174661723451129,0.361208477107362,0.114242030788145,0.000000000000000,0.065127938643340,0.175626872161561,0.437764455483407,0.046997380307136,0.262523948603105,0.301232541207131,20.000000000000000,0.261991662034464,396.141697562813022,0.008688704761768,0.098486418503322,0.718833652262485,1.372388341399970,44.198319433551198,9.268520208219179,2.429894747726720,15.229021003124300,14.153023872785001,11.679652682430699,12.530810771675400,14.839117152603500,14.685430598093200,14.122417031331800,15.061727788427399,14.361044417266100,17.830530105350800,16.690736156071601,14.596168265797001
